Depth CCSF-A (mcd),Al/Ti
340.16,0.912863071
340.18,0.910541065
340.2,0.904191617
340.22,0.895541958
340.24,0.805515239
340.26,0.849044309
340.28,0.886129236
340.3,0.800558994
340.32,0.799384497
340.34,0.808831963
340.36,0.849731363
340.38,0.775852509
340.4,0.755760937
340.42,0.751824818
340.43,0.790929804
340.48,0.586533261
340.5,0.717651705
340.52,0.719161592
340.54,0.637561779
340.56,0.608537992
340.58,0.680876769
340.6,0.669205298
340.62,0.740689416
340.64,0.789473684
340.66,0.761729838
340.68,0.828722467
340.7,0.772972973
340.72,0.757633832
340.74,0.706854266
340.76,0.728960799
340.78,0.748402092
340.8,0.73229104
340.82,0.732375979
340.84,0.77484214
340.86,0.659223496
340.88,0.618482882
340.9,0.604924068
340.92,0.546185567
340.94,0.680568079
340.96,0.581821972
340.98,0.627631346
341,0.542126958
341.02,0.518748277
341.03,0.523768366
341.06,0.377629382
341.08,0.514110847
341.1,0.546796431
341.12,0.529411765
341.14,0.52634399
341.16,0.532777778
341.18,0.565830396
341.2,0.574994799
341.22,0.527308192
341.23,0.60338433
341.31,0.555314534
341.33,0.505860722
341.39,0.545350827
341.435,0.58684831
341.48,0.556398848
341.52,0.589121339
341.555,0.622695347
341.575,0.662629321
341.615,0.613587087
341.635,0.627101879
341.655,0.502733598
341.69,0.507207427
341.725,0.505786428
341.745,0.53709909
341.765,0.60410422
341.8,0.584975909
341.82,0.53164557
341.84,0.591479239
341.855,0.541270847
341.98,0.57418977
342.02,0.487603306
342.075,0.458488499
342.095,0.393110872
342.11,0.480584551
342.145,0.538819876
342.21,0.47773386
341.31,0.373966391
341.43,0.565545087
341.63,0.546923417
341.75,0.376144456
341.82,0.421636974
341.85,0.556567593
341.94,0.224668745
341.96,0.37541713
341.98,0.45826299
342.02,0.439096045
346.04,0.692561302
346.06,0.756828918
346.08,0.764105642
346.1,0.786840446
346.12,0.782229965
346.14,0.833223031
346.16,0.740805947
346.175,0.592139563
346.4,0.35805012
346.42,0.397016289
346.44,0.44100895
346.46,0.527444254
346.48,0.45453179
346.5,0.422575977
346.52,0.392729744
346.57,0.516809605
346.58,0.360482163
346.6,0.257968995
346.62,0.344951726
346.68,0.577784369
346.765,0.56645336
346.8,0.631613496
346.82,0.586059744
346.86,0.326164875
347.02,0.183955405
347.05,0.3318
347.09,0.368211441
347.16,0.574578253
347.2,0.29746468
347.23,0.297089733
347.39,0.631138752
347.4,0.489417989
347.44,0.555865922
347.54,0.399746193
347.55,0.317002882
347.57,0.338152847
347.67,0.338983051
347.69,0.321882217
347.77,0.382439229
347.79,0.623426912
347.925,0.724729014
347.93,0.787103378
347.95,0.452220077
347.965,0.528248588
347.99,0.630775937
348.07,0.650124481
348.13,0.594190589
348.15,0.610831721
348.16,0.531347352
348.3,0.424259157
348.32,0.433078581
348.44,0.245408276
348.46,0.162387387
348.48,0.576217584
348.54,0.372467098
348.6,0.594437526
348.64,0.539306847
348.67,0.319099974
348.7,0.49611856
348.74,0.506692913
348.76,0.481682817
348.78,0.269558328
348.805,0.387545929
348.9,0.489631336
348.94,0.385886674
348.98,0.665312754
349.02,0.340777821
349.05,0.393310498
349.22,0.529353627
349.26,0.564930784
349.32,0.620260905
349.34,0.455451587
349.38,0.690169039
349.47,0.403196622
349.5,0.264792416
349.52,0.370170455
349.56,0.767302763
349.6,0.571347998
349.66,0.523712909
349.69,0.760909508
349.71,0.775257732
349.74,0.668364984
349.75,0.687217329
349.77,0.644951869
349.79,0.476516634
349.81,0.473469388
349.85,0.740584795
349.87,0.429243977
349.89,0.481492192
349.99,0.71334693
350.05,0.473640629
350.095,0.490438247
350.11,0.391572123
350.13,0.366566265
350.17,0.571816387
350.21,0.708553867
350.25,0.449958065
350.29,0.426589986
350.31,0.583700829
350.35,0.560881877
350.37,0.537228845
350.41,0.353413655
350.43,0.521470285
350.47,0.382560029
350.49,0.618044515
350.51,0.417488494
350.53,0.44182262
350.55,0.434643656
350.57,0.300578035
350.71,0.269722134
350.73,0.414585415
350.75,0.343062693
350.81,0.44754522
350.85,0.419806517
350.87,0.419990153
350.89,0.522791656
350.91,0.556588735
350.93,0.582685329
350.95,0.437856949
350.97,0.493873468
351.01,0.577734375
351.03,0.749230243
351.05,0.627579737
351.13,0.740415936
351.15,0.68281054
351.17,0.785247188
351.19,0.681020734
351.21,0.707225356
351.23,0.777641579
351.25,0.691644721
351.27,0.766393443
351.29,0.549956306
351.31,0.51869783
351.33,0.579702151
351.35,0.701953819
351.37,0.701089424
351.39,0.683908046
351.41,0.637779282
351.43,0.615023474
351.45,0.585504342
351.47,0.639131843
351.49,0.568820918
351.51,0.610845295
351.53,0.513317191
351.55,0.591857433
351.57,0.656721057
356.02,0.624106231
356.04,0.602689931
356.06,0.630097438
356.24,0.622808785
356.26,0.583197722
356.28,0.67573471
356.31,0.739434431
356.32,0.713140522
356.34,0.668870281
356.36,0.653095202
356.38,0.621909233
356.4,0.617361859
356.42,0.693482688
356.44,0.69374121
356.46,0.664333088
356.48,0.704798394
356.5,0.702469845
356.52,0.767446471
356.54,0.674342702
356.56,0.747806181
356.58,0.694820865
356.6,0.690032033
356.62,0.713847818
356.64,0.719779174
356.66,0.756444444
356.68,0.705317446
356.7,0.755144647
356.71,0.791402284
356.74,0.763277456
356.76,0.734362814
356.78,0.663170695
356.82,0.663146036
356.84,0.736571342
356.86,0.77014419
356.88,0.79463523
356.91,0.75817206
356.92,0.799896587
356.94,0.738748459
356.96,0.7827051
356.98,0.734503566
357,0.829723674
357.02,0.743841336
357.04,0.747709105
357.06,0.752234265
357.08,0.701581395
357.14,0.629412951
357.16,0.69324474
357.18,0.649046196
357.2,0.614065552
357.22,0.594785683
357.24,0.652089407
357.26,0.638466623
357.28,0.679056924
357.3,0.67747607
357.32,0.624050215
357.34,0.610881324
357.36,0.642047196
357.38,0.620858713
357.4,0.580037963
357.42,0.618263205
357.44,0.597642235
357.46,0.60453579
357.48,0.619790802
357.5,0.660003099
357.52,0.615648798
357.54,0.622895623
357.56,0.698
357.58,0.766523486
357.6,0.756143079
357.62,0.792882334
357.64,0.779427857
357.66,0.741401073
357.68,0.728367193
357.7,0.77490336
357.72,0.745363766
357.74,0.736440926
357.76,0.740584466
357.78,0.805747126
357.8,0.742943854
357.82,0.781254569
357.84,0.752085651
357.86,0.714167926
357.88,0.726095487
357.9,0.643564356
357.925,0.781503213
357.94,0.763676149
357.96,0.802962963
357.98,0.769243234
358,0.803353126
358.02,0.778849352
358.04,0.809315411
358.06,0.775043382
358.08,0.822255539
358.1,0.827787611
358.12,0.825273562
358.14,0.770682425
358.16,0.848101266
358.18,0.814983246
358.2,0.794765268
358.22,0.81155135
358.24,0.805945154
358.26,0.835075052
358.28,0.773497414
358.3,0.802288166
358.32,0.777891855
358.34,0.777382012
358.36,0.790744467
358.38,0.832278481
358.4,0.814737815
358.42,0.876418663
358.44,0.892753623
358.46,0.779446269
358.48,0.771912351
358.5,0.747795414
358.52,0.84279476
358.54,0.818926297
358.56,0.841814838
358.57,0.755339078
358.64,0.497582595
358.66,0.51358657
358.68,0.587621931
358.7,0.554071601
358.72,0.518625748
358.74,0.486364612
358.76,0.435712773
358.78,0.481199642
358.8,0.434064828
358.82,0.27625
358.84,0.172767204
358.86,0.288759124
358.88,0.396261153
358.9,0.445010925
358.92,0.389033943
359.12,0.208590069
359.14,0.234953952
359.16,0.489918015
359.18,0.514933753
359.2,0.602292549
359.22,0.548190236
359.24,0.526893061
359.26,0.533550961
359.28,0.543559681
359.3,0.400556758
359.32,0.208860759
359.34,0.271366811
359.36,0.409710392
359.38,0.466582064
359.4,0.462342599
359.42,0.456002101
359.44,0.413907285
359.46,0.385108086
359.47,0.388270981
359.62,0.44699271
359.79,0.555792583
359.81,0.522125467
359.83,0.529850746
359.85,0.535288889
359.87,0.551414122
359.89,0.543062201
359.91,0.609534368
359.93,0.578460149
359.95,0.530499428
359.97,0.549027807
359.99,0.475499093
360.01,0.510572926
360.03,0.513505218
360.05,0.494815044
360.07,0.514211467
360.09,0.463955966
360.11,0.485403664
360.13,0.552193995
360.15,0.489574283
360.17,0.518995633
360.19,0.470097937
360.21,0.468785731
360.23,0.514071295
360.25,0.531424882
360.27,0.542085551
360.29,0.459860936
360.55,0.796822555
360.57,0.770386266
360.59,0.750468165
360.61,0.825692455
360.63,0.771089536
360.65,0.774926992
360.67,0.772115185
360.69,0.791516245
360.71,0.732263514
360.73,0.858394506
360.75,0.782261849
360.77,0.719168591
360.79,0.786489152
360.81,0.747352869
360.83,0.714424951
360.85,0.820183032
360.87,0.783266129
360.89,0.856096874
360.91,0.892888499
360.93,0.822617033
360.95,0.864761905
360.97,0.871399866
360.99,0.81157998
361.01,0.847312564
361.03,0.87429143
361.05,0.839719216
361.07,0.822716183
361.09,0.937986912
361.11,0.903895365
361.13,0.828121091
361.15,0.879047364
361.17,0.872822715
361.19,0.87693062
361.21,0.836997726
361.23,0.856097561
361.25,1.023521933
361.27,0.897947214
361.44,0.82873062
361.46,0.850520833
361.48,0.921255181
361.5,0.831035415
361.52,0.901960784
361.54,0.820634038
361.56,0.809012876
361.58,0.917322835
361.6,0.787413661
361.62,0.878467635
361.64,0.814174379
361.66,0.755585647
361.68,0.773608769
361.7,0.814567075
361.72,0.863899107
361.74,0.896348211
361.76,0.886391753
361.78,1.009019701
361.8,1.058094957
361.82,0.984839817
361.84,0.9175665
361.86,0.861225423
361.88,0.903540033
361.9,0.896788429
361.92,0.912907869
361.94,0.843096234
361.96,0.837145699
361.98,0.850100604
362,0.75879397
362.02,0.82605156
362.04,0.796364669
362.06,0.895318407
362.08,0.824763903
362.1,0.868990385
362.12,0.797907489
362.14,0.823443863
362.16,0.744692144
362.18,0.884297521
362.2,0.812976268
362.22,0.823966942
362.24,0.82381987
362.26,0.869293427
362.28,0.811270802
362.3,0.844651952
362.32,0.916808874
362.34,0.886075949
362.36,0.891058582
362.38,0.819363057
362.4,0.890546006
362.42,0.781027668
362.44,0.819562217
362.46,0.822390175
362.48,0.802279118
362.5,0.738470693
362.52,0.890950866
362.54,0.872850348
362.56,0.757309417
362.58,0.698393813
362.605,0.667410331
362.62,0.716826061
362.64,0.436351917
362.66,0.515652879
362.68,0.012247339
362.69,0.101085904
362.74,0.712036435
362.76,0.79236846
362.825,0.758141762
362.84,0.800048356
362.86,0.807629428
362.88,0.766943815
362.9,0.806886588
362.92,0.695158526
362.94,0.69137738
362.98,0.600256739
363,0.604517976
363.02,0.760617761
363.04,0.71903501
363.06,0.690952523
363.08,0.655172414
363.1,0.750626218
363.12,0.653712008
363.14,0.578021523
363.16,0.612080044
363.185,0.678418039
363.2,0.621549717
363.22,0.640681004
363.24,0.680680485
363.26,0.6481569
363.28,0.691696355
363.3,0.583856936
363.32,0.647085925
363.34,0.623320329
363.36,0.660841938
363.38,0.653491207
363.4,0.651739452
363.42,0.582896667
363.44,0.656533671
363.46,0.683359891
363.47,0.448907265
363.59,0.744827586
363.6,0.6946369
363.62,0.658270579
363.725,0.903772379
363.74,0.794544399
363.76,0.82522315
363.78,0.968907035
363.8,0.856989247
363.82,0.907237513
363.84,0.811
363.86,0.813816756
363.88,0.81748956
363.9,0.813992227
363.92,0.720598889
363.94,0.828251238
363.96,0.851810893
363.98,0.801324503
364,0.819416499
364.02,0.782788883
364.04,0.841445643
364.06,0.817559524
364.08,0.769582444
364.1,0.892487047
364.12,0.641616852
364.14,0.640570431
364.16,0.635119048
364.17,0.643217489
364.25,0.476785714
364.27,0.436341463
364.32,0.566160119
364.33,0.627396755
364.35,0.599267271
364.37,0.601122544
364.39,0.665999555
364.405,0.461753545
364.43,0.269746647
364.45,0.376867963
364.47,0.447065821
364.49,0.438957476
364.51,0.43004448
364.53,0.488950826
364.55,0.60912252
364.59,0.512656672
364.61,0.538422903
364.63,0.587151132
364.65,0.491127491
364.67,0.431207169
364.7,0.357262104
364.71,0.339068826
364.73,0.403165918
364.76,0.435903614
364.77,0.39379588
364.79,0.457668118
364.81,0.372561493
364.83,0.384121746
364.93,0.518371962
364.95,0.498650108
364.97,0.517700166
364.99,0.512299197
365.13,0.546405579
365.15,0.538523274
365.19,0.436082103
365.23,0.668391345
365.25,0.655266015
365.27,0.489931108
365.29,0.640967742
365.31,0.703951368
365.33,0.676719577
365.22,0.825463744
365.24,0.977907461
365.255,0.891630901
365.28,0.880958516
365.3,0.820549928
365.32,0.958988764
365.34,0.789950399
365.36,0.790594334
365.38,0.753475936
365.4,0.8127628
365.42,0.884870237
365.44,0.928694652
365.46,0.855197609
365.48,0.823129252
365.5,0.814333939
365.52,0.792219893
365.54,0.880149813
365.56,0.830384525
365.58,0.939130435
365.6,0.81612447
365.62,0.765321375
365.64,0.977563266
365.66,0.752061942
365.68,0.852568876
365.7,0.891409073
365.72,0.865572489
365.74,0.884439083
365.76,0.85872325
365.78,0.877210025
365.8,0.934449093
365.82,0.940366972
365.84,0.935194175
365.86,0.898103724
365.88,0.853960396
365.9,0.833879066
365.92,0.798684974
365.94,0.818263406
365.96,0.853043277
365.98,0.985781991
366,0.818985575
366.02,0.828606159
366.04,0.775141826
366.06,0.773657076
366.08,0.768673608
366.1,0.880280592
366.12,0.785787546
366.14,0.815246788
366.16,0.822091527
366.18,0.835658322
366.2,0.877836305
366.22,0.959107031
366.24,0.897078959
366.26,0.924969549
366.28,0.993066256
366.3,0.920036347
366.32,1.011363636
366.34,0.963302752
366.36,0.919587629
366.38,0.888865142
366.4,0.849072337
366.42,0.858842744
366.44,0.832270829
366.46,0.878434821
366.48,0.826716141
366.5,0.755457804
366.52,0.819221968
366.54,0.803774351
366.56,0.790075344
366.58,0.834726341
366.6,0.826902748
366.62,0.784365288
366.64,0.756387665
366.66,0.838650866
366.68,0.890148392
366.7,0.991683992
366.73,0.996621622
366.75,1.136481242
366.77,1.071449925
366.79,0.96828143
366.81,1.003095975
366.83,1.014925373
366.85,1.001011634
366.87,0.940099834
366.89,0.996281664
366.91,0.936873534
366.93,0.966717095
366.95,0.966839378
366.97,0.826890399
366.99,0.866046135
367.01,0.965378826
367.03,0.873072626
367.05,0.845191556
367.07,0.898909587
367.09,0.87497179
367.11,0.915562101
367.13,0.88919591
367.15,0.842989085
367.17,0.961313013
367.19,1.010374096
367.21,1.01747141
367.23,0.941758242
367.25,0.961359277
367.27,0.94326742
367.41,0.92544843
367.43,0.916849616
367.45,0.926302806
367.47,0.928796111
367.49,0.818424566
367.51,0.801758794
367.53,0.806884766
367.55,0.794507796
367.57,0.78659612
367.59,0.821078942
367.61,0.880711775
367.63,0.81088464
367.65,0.782317201
367.67,0.878555305
367.69,0.90520728
367.71,0.852068003
367.73,0.790139616
367.75,0.731553578
367.77,0.687560115
367.79,0.690457351
367.81,0.785726749
367.83,0.824252356
367.85,0.780333255
367.87,0.798487436
367.89,0.728271984
367.91,0.758217131
367.93,0.766134325
367.95,0.711203897
367.97,0.59363622
367.99,0.622690487
368.01,0.609000175
368.03,0.678276999
368.05,0.685948629
368.07,0.733883857
368.09,0.754962963
368.11,0.773537692
368.13,0.845254011
368.15,0.710794927
368.17,0.702679343
368.19,0.71641791
368.21,0.73480223
368.23,0.672865014
368.25,0.695979899
368.27,0.731298624
368.29,0.740331492
368.31,0.721131448
368.33,0.752600297
368.35,0.749905696
368.37,0.686477862
368.39,0.656633222
368.41,0.716595745
368.43,0.679588977
368.45,0.721540415
368.47,0.683690987
368.49,0.729243354
368.51,0.743589744
368.53,0.647321429
368.55,0.822487346
368.565,0.929052856
368.6,0.986394558
368.62,0.95039086
368.64,1.040464241
368.66,0.885538642
368.68,0.938345392
368.7,1.054258242
368.72,0.958950202
368.74,1.020076151
368.76,0.913300186
368.78,1.034482759
368.8,0.982351182
368.82,0.912787437
368.84,0.963317384
368.86,0.887865169
368.88,0.925211359
368.9,0.87848006
368.92,0.949038271
368.94,0.92
368.96,0.996469367
368.98,0.961330935
369,0.930407801
369.02,0.977533699
369.04,0.947612732
369.06,0.881272085
369.08,0.780913626
369.1,0.765344412
369.12,0.781078271
369.14,0.842588727
369.16,0.83631971
369.18,0.834065934
369.2,0.731002171
369.22,0.723920976
369.235,0.786765586
369.26,0.676411543
369.28,0.696028244
369.3,0.892263427
369.32,0.924747867
369.34,0.832419465
369.36,0.848769899
369.38,0.830363507
369.4,0.812681043
369.42,0.927967807
369.44,0.778288543
369.46,0.889266016
369.48,0.788586748
369.5,0.943388073
369.52,0.792326939
369.54,0.731830548
369.56,0.933624454
369.58,0.768968134
369.6,0.843677269
369.62,0.823724321
369.64,0.826848931
369.66,0.874230146
369.68,0.868224602
369.7,0.864045618
369.72,0.75115066
369.74,0.823853211
369.76,0.86763813
369.78,0.843489416
369.8,0.899300699
369.82,0.841187863
369.84,0.835955809
369.86,0.86109238
369.88,0.866480252
369.9,0.844987624
369.92,0.792042889
369.94,0.716039707
369.96,0.762034739
369.98,0.833791209
370,0.745251858
370.02,0.739853112
370.04,0.78255627
370.06,0.828698339
370.1,0.901283754
370.12,0.95691761
370.14,1.07250342
370.16,0.867872301
370.18,0.778462573
370.2,0.752197298
370.225,0.785419314
370.24,0.938662533
370.26,0.925091075
370.28,0.907775021
370.3,0.859372165
370.32,0.798864109
370.34,0.710079275
370.36,0.715597345
370.38,0.693047717
370.4,0.722994969
370.42,0.812620239
370.44,0.771145246
370.46,0.816524702
370.48,0.765081101
370.5,0.814345156
370.52,0.70719721
370.54,0.772777168
370.56,0.758334868
370.58,0.740150266
370.6,0.762502451
370.62,0.850034396
370.64,0.810072267
370.66,0.795224007
370.68,0.807066985
370.7,0.750319013
370.72,0.675052814
370.74,0.764179673
370.76,0.770810087
370.78,0.78280543
370.8,0.763919822
370.82,0.739488513
370.84,0.698926868
370.86,0.73011811
370.88,0.708528585
370.9,0.724729064
370.92,0.7296
370.94,0.741903239
370.96,0.681383792
370.98,0.671203673
371,0.622225822
371.02,0.626435852
371.04,0.60487492
371.06,0.749877311
374.9,0.40760558
374.92,0.522017614
375.06,0.794512551
375.08,0.771911016
375.1,0.818369987
375.12,0.852621634
375.14,0.828492936
375.16,0.907187437
375.18,0.900305188
375.2,0.919584129
375.22,0.886735573
375.24,0.874117647
375.26,0.882697311
375.28,0.769784173
375.3,0.718088737
375.32,0.781213018
375.34,0.788593557
375.36,0.818673884
375.38,0.881330146
375.4,0.870330069
375.42,0.666446935
375.46,0.593874426
375.48,0.604353708
375.5,0.662619573
375.52,0.674620792
375.54,0.698529412
375.56,0.721939702
375.58,0.696328811
375.6,0.657329105
375.62,0.732635178
375.64,0.677336495
375.66,0.660640301
375.68,0.616522811
375.7,0.594859605
375.72,0.644551669
375.74,0.629951046
375.76,0.600357622
375.77,0.599717115
375.87,0.868403621
375.89,0.753981217
375.91,0.67145044
375.93,0.728384823
375.95,0.62773224
375.97,0.733270853
375.99,0.761361579
376.01,0.633990148
376.03,0.665580518
376.05,0.675775599
376.07,0.639764744
376.09,0.616421569
376.11,0.607029289
